Score,LearningTime,quadrant,Category,Category2
80.73510834791048,7.346561665367384,1,2,2
78.56333651248228,5.241863972760921,1,3,3
90.75910738811199,5.748346974591699,1,4,4
94.19558915916386,5.437281165482396,1,4,4
92.40701227436952,5.67689743168939,1,4,4
90.88771258070706,6.195999267524909,1,4,4
76.79154539382083,5.405336999622355,1,3,3
78.068455608264,7.441466617435413,1,2,2
75.47915774005122,5.4003855298266075,1,3,3
86.350186195795,5.027482568454571,1,4,4
79.05661143622413,6.8717784025887845,1,2,2
84.59627684391477,5.230289445422891,1,4,4
75.77253113114445,7.657288343475113,1,2,2
81.82863770346253,5.556927499109363,1,3,3
78.50381196019937,8.179738415337667,1,2,2
87.84278453511521,8.443587745076982,1,1,1
85.73535728943963,5.224362271522864,1,4,4
82.89625045244033,5.314334300695231,1,3,3
86.19892388829886,6.724204630551346,1,1,1
82.29699483371785,6.490960217481756,1,2,2
83.92815882633744,6.147624383107049,1,3,3
75.94967922325658,5.511583227334145,1,3,3
90.55891273669451,7.359953621645899,1,1,1
82.93385057280689,6.110095335935342,1,3,3
76.74193597533912,5.559413257892242,1,3,3
85.78450979572857,7.644285039970583,1,1,1
90.17331600726334,5.483404245792862,1,4,4
89.0791637345012,5.9148110613588605,1,4,4
94.8473944031976,5.267269366728327,1,4,4
87.97168536233858,5.0068011923254545,1,4,4
81.7973385589005,6.6300942853215155,1,2,2
97.85167649210366,6.7704938503130085,1,1,1
75.28137065763076,5.445046951553384,1,3,3
80.55729461039014,6.912135219749796,1,2,2
92.06720150902376,6.602942285157603,1,1,1
77.72639611924215,5.197793472624852,1,3,3
82.47218988319804,7.270121026227933,1,2,2
82.58062280796273,5.441958571837634,1,3,3
83.73334989063125,5.622943052720328,1,3,3
92.27188923155504,5.82586418305454,1,4,4
89.36870353494162,5.497553236253758,1,4,4
87.37242513761304,5.734352754750638,1,4,4
85.61133157307054,5.010767885387909,1,4,4
90.65801795148214,5.112024575224307,1,4,4
77.19217363896158,5.829886088530644,1,3,3
98.47824461254751,5.66016756810372,1,4,4
79.22977357492488,5.968056286108772,1,3,3
79.36954851480996,6.303100451261307,1,3,3
75.87772312575522,5.117057332069465,1,3,3
86.92333378039325,5.564393074018578,1,4,4
79.2215662490939,8.145440463316547,1,2,2
78.22258188138638,6.5246000572126235,1,2,2
79.51392238083359,6.7149146394670876,1,2,2
88.72576173054834,6.756691762262026,1,1,1
89.6958853571977,5.209006002086732,1,4,4
100.0,7.052658213093727,1,1,1
82.6054231241305,5.004679696556239,1,3,3
85.69421713776914,5.111080681258581,1,4,4
90.90896305321107,7.487567508788739,1,1,1
85.77254514305075,6.546914391254283,1,1,1
100.0,7.35331626268027,1,1,1
100.0,6.190706471517343,1,4,4
76.9228553767036,5.09159361327979,1,3,3
92.74407210939154,9.923092209168644,1,1,1
82.53791517882485,6.2327801978582045,1,3,3
78.19370279718896,6.558121813747771,1,2,2
77.8711904006459,5.389373263261354,1,3,3
94.3035841849252,5.739285078282755,1,4,4
84.37782268479492,8.518854117707932,1,1,1
77.81181666276119,5.795263277283921,1,3,3
77.78228636603744,5.920979519277518,1,3,3
88.99479775183403,5.412606890834218,1,4,4
75.09498005218295,5.237862940515934,1,3,3
80.39144930186598,6.997703664147529,1,2,2
75.25759668883438,6.5949217110956955,1,2,2
77.86450354821021,8.650587499334094,1,2,2
75.61597464324456,6.649160598956738,1,2,2
79.06685937282147,5.137235204658185,1,3,3
84.12317260807559,5.578034414677095,1,3,3
84.76314658552702,5.829187761151132,1,4,4
74.99264185676097,5.503548203828736,1,3,3
76.2793105514342,8.853715147040269,1,2,2
75.66056080826128,6.202741597640081,1,3,3
82.93166330981222,6.690391290280926,1,2,2
75.08457226929147,6.071336078659849,1,3,3
93.64842235698711,9.523227398944913,1,1,1
97.72963324222414,5.941818398863392,1,4,4
98.3833505881025,5.230135430686496,1,4,4
83.20669791952349,6.033181900220029,1,3,3
77.42137898847533,5.8094453370281816,1,3,3
82.28501453504302,6.2097842218341786,1,3,3
91.67969099513604,5.632622080838858,1,4,4
78.87968818071406,5.28065825414693,1,3,3
80.93857166925076,5.132293714829592,1,3,3
83.29627800339625,5.002775321887276,1,3,3
84.0415565408129,5.066889512031703,1,3,3
78.3954703149175,6.3463257381156275,1,2,2
84.63045113460768,6.237221485072846,1,4,4
76.68678548653918,5.938909362125944,1,3,3
84.2395574794867,5.988278848500353,1,4,4
87.57037988558552,5.111704527242911,1,4,4
88.05401093038192,6.266584617831449,1,4,4
88.27682806798835,5.178754585572826,1,4,4
80.45404359210222,8.543012370236735,1,2,2
82.48987017453575,5.6892381113702974,1,3,3
80.96462051128985,5.818547916353549,1,3,3
79.5179151815252,6.23554182069603,1,3,3
88.51288211008527,6.736781134018553,1,1,1
77.0458897782068,8.246272293550831,1,2,2
83.2117797176947,7.627123160151607,1,2,2
100.0,6.252061431857596,1,4,4
91.86005048590532,6.9255197870516865,1,1,1
94.0292746521047,7.042365401470953,1,1,1
75.46392422630429,6.285142590576601,1,3,3
85.6186554420933,5.326168074278192,1,4,4
84.0200093887982,5.599740609754012,1,3,3
81.98890316822283,6.084889806279303,1,3,3
91.1159308378756,6.1584699716947195,1,4,4
85.55926386587964,7.784130414017557,1,1,1
79.9968904199219,5.8223467387114285,1,3,3
76.6284895557491,7.222697931609122,1,2,2
80.68278680991654,5.101602763555783,1,3,3
85.63056229089102,5.7686745760696825,1,4,4
96.06244837656507,6.13920196077474,1,4,4
77.88267950037728,5.83678962754179,1,3,3
100.0,5.49026923273703,1,4,4
82.65404532550919,7.283346683775806,1,2,2
82.33897327283593,5.584098549072285,1,3,3
84.19112648405847,5.581516988025778,1,3,3
86.05096708558963,8.196687295153293,1,1,1
75.489252204591,8.507373201266518,1,2,2
87.25947619945276,5.387514949084792,1,4,4
81.34343622258011,5.566741340171159,1,3,3
89.08572923318837,6.299786563165198,1,4,4
90.29594599666834,5.074104542201089,1,4,4
88.99894987058457,6.926613489190783,1,1,1
75.36731574210003,6.361334084228496,1,2,2
86.67283803213974,6.357658143542376,1,1,1
86.37852875748646,7.86236721094032,1,1,1
76.61582740205782,5.113805756902062,1,3,3
92.67358763200473,5.172491305584471,1,4,4
93.48788304037667,6.585011794979048,1,1,1
83.75923103790421,7.129185938156377,1,2,2
75.66738821115868,5.6790884012333676,1,3,3
75.62615392053394,6.0486527953670555,1,3,3
90.64045681315967,6.233768825865734,1,4,4
87.39737014686845,5.374962307099504,1,4,4
80.55114594528729,6.888095102820919,1,2,2
83.59463488375039,6.517868721354744,1,2,2
83.55994069215103,5.834741144077263,1,3,3
77.9447861360507,6.451689194943284,1,2,2
78.0022340070709,5.458220822418253,1,3,3
88.84144341733563,6.56601321538629,1,1,1
89.56632117783786,5.078708269294899,1,4,4
90.14865879869055,7.934800311800842,1,1,1
86.50409287481156,7.050015944255096,1,1,1
80.56854626710792,6.254931233138954,1,3,3
77.30946782048306,5.081407429158788,1,3,3
91.74671969907797,6.882692696886592,1,1,1
81.63743793349113,5.002032577038572,1,3,3
82.79175855477821,5.315906195004407,1,3,3
84.47692843044939,5.846795324136168,1,4,4
96.8621234748704,7.72292413320942,1,1,1
100.0,6.091909273810707,1,4,4
85.71696062379694,5.997775972822645,1,4,4
89.33069470317686,5.935119323976458,1,4,4
84.12579326448319,7.219699986253117,1,2,2
77.7989152332463,7.123068579944553,1,2,2
82.77078253569259,5.090739214365594,1,3,3
77.29418615156186,6.222488716894046,1,3,3
98.07469075877506,9.023619417416516,1,1,1
76.9431034498998,6.43823092642401,1,2,2
76.00572690141307,5.027517612598744,1,3,3
80.39043338696001,5.145098468715179,1,3,3
75.72837641691808,8.127638201676284,1,2,2
90.04499130214215,5.457441573434115,1,4,4
75.86825417401042,5.008465932003819,1,3,3
75.18028002736406,7.0407023811637455,1,2,2
79.76264703429115,6.752860262790467,1,2,2
83.58873963859364,7.337811746081076,1,2,2
82.85555140134065,5.0271096730173355,1,3,3
76.01925353748076,6.094378527066143,1,3,3
97.32709766031392,7.029744487815923,1,1,1
92.88513593506627,5.3877328796003185,1,4,4
87.00110674100162,5.288648587933004,1,4,4
88.6856829659592,5.446872752897093,1,4,4
79.14989314355589,6.773644199465782,1,2,2
84.50312865241709,7.235691082125008,1,1,1
76.77503631411881,6.871058551113354,1,2,2
81.68284486186651,5.612369911101214,1,3,3
84.48958420925358,6.3654304970654465,1,1,1
85.68472454936037,5.3838869165693435,1,4,4
78.66810001256734,6.0716127423174076,1,3,3
80.82897919608762,5.581728358893947,1,3,3
86.19886802671644,6.105523275924495,1,4,4
92.72288359761043,5.085862028899119,1,4,4
76.18239058416914,6.82195037728243,1,2,2
83.29404162165662,8.28414104306013,1,2,2
76.93590552867397,6.992067569474223,1,2,2
75.88743271615311,5.7336303480421265,1,3,3
84.06613485722103,6.081576920356785,1,3,3
78.7553470202774,5.524568151701394,1,3,3
88.13109454645199,6.003856042139989,1,4,4
92.99046796016165,5.259614835814455,1,4,4
77.4246893972161,5.002278337691443,1,3,3
83.93240811083193,5.429507713771026,1,3,3
91.85136766004932,6.888976345268233,1,1,1
90.73586261575761,6.680158174336945,1,1,1
92.85065387004663,6.962275950904727,1,1,1
94.6170027626671,5.024242582859688,1,4,4
80.39553374250352,6.966737990997948,1,2,2
93.12435562136294,5.760105162833769,1,4,4
84.99009672734311,5.960919862720615,1,4,4
87.04495765194397,5.351800432646372,1,4,4
80.53436588886817,5.788986180485574,1,3,3
90.43043342756171,6.368859951833455,1,1,1
83.86172408872747,5.243849309579902,1,3,3
77.52509509922716,6.002695791152176,1,3,3
84.31289076655607,5.9516959908001486,1,4,4
100.0,5.191482263131751,1,4,4
83.43025237272931,7.607708888789896,1,2,2
81.57172325177316,8.826406885009892,1,2,2
88.57670275146414,5.069222145255156,1,4,4
94.38484359223705,6.3547891256019575,1,1,1
84.91415477740529,5.999503764100332,1,4,4
100.0,5.509838526685291,1,4,4
77.61423687279797,9.266114038261204,1,2,2
86.99740559305177,7.137192841458447,1,1,1
78.06978687823877,6.68867241898941,1,2,2
80.77007755102655,5.149031603339688,1,3,3
75.4625087408046,5.673991195931801,1,3,3
99.12482484548016,5.621759352677649,1,4,4
89.2584711959823,5.012615397349997,1,4,4
79.92600730581917,7.175825159559996,1,2,2
95.8830300745204,6.545376728826195,1,1,1
88.64124716084238,7.669162276726357,1,1,1
78.92854341298191,5.411867240034206,1,3,3
84.50544384931261,5.80278820812843,1,4,4
76.33952478012849,5.203486807365397,1,3,3
77.00999244953869,7.020036047638391,1,2,2
82.3979920252162,5.848011794542243,1,3,3
88.11457283312369,5.577095810535679,1,4,4
99.39506974461801,5.9598379382045765,1,4,4
94.01261920007681,5.344812343566913,1,4,4
92.08074200573228,7.86724911908,1,1,1
80.07198520239179,5.497972210273985,1,3,3
86.7369183548326,6.405870446921365,1,1,1
81.79932777833635,6.720402531570146,1,2,2
92.2406354679341,6.65300586061308,1,1,1
77.37011429383305,6.698715839122598,1,2,2
94.56622027539886,5.614592133077903,1,4,4
78.53771007763673,5.767765949373585,1,3,3
85.09352792183263,6.565604864394791,1,1,1
83.31243551784551,5.496599643384402,1,3,3
82.26102246788946,5.356852153886963,1,3,3
99.91238542361545,6.9821806594122835,1,1,1
91.09765661109734,5.674611115117,1,4,4
75.90702988535686,5.426593008794899,1,3,3
75.93464146869451,5.671355946549274,1,3,3
78.00735968998745,6.66732871126615,1,2,2
92.10400713154935,6.7845087867857305,1,1,1
77.13440770061429,6.7798894225882025,1,2,2
82.71108916312318,5.320773985875316,1,3,3
77.44311296381588,5.634652098459149,1,3,3
82.10675953837476,9.0044470895002,1,2,2
88.63503482525996,6.485842714752193,1,1,1
77.48190113171546,6.185571013192523,1,3,3
86.48220242538585,6.583679931385524,1,1,1
78.06567193582868,6.682176358194949,1,2,2
82.8273827525871,5.734040469635769,1,3,3
88.9586700313748,7.17953137899994,1,1,1
78.8148739831011,6.356305321640795,1,2,2
80.93568811703501,7.5142976869210205,1,2,2
79.45318065830213,6.861108214143472,1,2,2
100.0,5.014496777803998,1,4,4
78.15394021644848,6.0714153354394025,1,3,3
83.56683804560411,5.36002069813165,1,3,3
79.67720378889925,5.02739037468742,1,3,3
80.36879903632237,6.217603567343371,1,3,3
82.34571740098235,5.163992163477295,1,3,3
79.70741509419406,6.694709356768236,1,2,2
86.35301646268609,8.803194233977283,1,1,1
77.3480371772348,6.641597874680529,1,2,2
76.4047761782865,5.203352573013103,1,3,3
95.06819885412855,6.013852092438282,1,4,4
86.4298160074797,5.401533953228601,1,4,4
82.10461472757466,5.187636490447732,1,3,3
77.6543883667002,5.309057272249033,1,3,3
77.73421854881713,5.898776381739747,1,3,3
82.55596285144567,6.631350764408914,1,2,2
74.89502656286905,5.1896345543910165,1,3,3
79.78605349926718,6.486738785761031,1,2,2
79.1750060582597,6.573970609730717,1,2,2
79.09735722258208,8.733752064220264,1,2,2
87.13790847992341,5.0281072067402075,1,4,4
76.68549413599678,5.232901129124003,1,3,3
99.03134146781159,5.141701760047309,1,4,4
84.26941566776563,6.6663836449434,1,1,1
87.15985825678936,6.4503065850329815,1,1,1
91.3217169213315,6.809944112899069,1,1,1
81.99560235273364,6.5644105250018505,1,2,2
78.73338108141482,5.483541934618649,1,3,3
87.18877147792183,5.793188719179456,1,4,4
78.93920016847333,5.471876911496079,1,3,3
81.19790530840832,5.86025210155826,1,3,3
78.0934795480522,5.635402556665847,1,3,3
90.4504784690223,6.870652949474206,1,1,1
75.91435058915782,5.750235681200735,1,3,3
83.26557717653671,5.239505821625962,1,3,3
75.36301124126896,7.36650984800116,1,2,2
75.26919820229067,5.215383770214956,1,3,3
78.35467306989035,5.687424549430428,1,3,3
79.93580904150409,5.125180092450702,1,3,3
79.12718592702473,6.417986443078434,1,2,2
86.98686382439388,6.590092099317699,1,1,1
78.2381066144408,5.851384279843531,1,3,3
84.26701334349204,7.9159833593871305,1,1,1
79.1215999871903,6.063105627432345,1,3,3
79.81211885967657,6.260646908408611,1,3,3
78.65977978749206,6.031476930320087,1,3,3
84.745262275991,5.490502303585802,1,4,4
75.26948318617863,7.450318971700313,1,2,2
75.96198463842188,7.2791208969919845,1,2,2
86.95933374191834,5.878506257843298,1,4,4
93.89581394691086,6.683127850604576,1,1,1
86.64326895889432,9.53241508712443,1,1,1
75.18039031675313,7.315137396004074,1,2,2
76.58546867911953,5.424046071398783,1,3,3
96.27521696296635,7.818425885552955,1,1,1
76.07887741705419,7.504053252871049,1,2,2
83.19328228674577,7.662891987737877,1,2,2
77.47293707721916,8.01668390587974,1,2,2
82.39346844728026,5.450375422405637,1,3,3
100.0,7.86029289797923,1,1,1
85.78111735492863,6.721960876671931,1,1,1
91.06353595459856,5.082577891796276,1,4,4
94.82641168206956,7.769004153800515,1,1,1
80.57484634897604,5.350991500521369,1,3,3
100.0,5.86408103006308,1,4,4
100.0,5.363957707656645,1,4,4
90.33506617225926,6.219391457681131,1,4,4
77.45606534090824,6.7496824211102275,1,2,2
76.59623788006601,5.695252336284714,1,3,3
90.96373545826516,5.278036873519033,1,4,4
80.52017016932587,8.32476222073274,1,2,2
75.48360341867803,6.92339679391256,1,2,2
100.0,7.285538891476996,1,1,1
86.45248443403803,6.551333488118308,1,1,1
84.4463368829187,6.476102183550593,1,1,1
82.8155774896286,6.89407936430409,1,2,2
82.73140304099275,6.580250251000569,1,2,2
80.19503178563942,5.133940813803771,1,3,3
86.02028856548597,7.455348107282342,1,1,1
86.25515106533848,6.943621330758264,1,1,1
77.35276495233448,5.178420255121657,1,3,3
92.78080211361626,5.830340767558174,1,4,4
84.42745857647422,5.574942696952514,1,4,4
93.03084391019067,5.20059725119884,1,4,4
85.12399727078967,5.964726137381085,1,4,4
86.90104274228091,7.500709742273411,1,1,1
76.3156411946608,8.040195514515169,1,2,2
78.76056637983925,6.056158595861127,1,3,3
83.26978768853331,7.351031903199118,1,2,2
76.39295844293287,5.78169672315206,1,3,3
91.75640453873638,6.213916402851243,1,4,4
79.24894321178608,5.322056476844139,1,3,3
81.1073185373394,5.826831252417063,1,3,3
81.25387578698314,5.338772762612394,1,3,3
86.96035912937614,7.411243722174673,1,1,1
82.6092645520397,7.764051112892323,1,2,2
78.1246663868499,5.615390674096362,1,3,3
76.55895208039466,6.937930397213094,1,2,2
93.60385821889128,5.788458604726803,1,4,4
77.89505483267926,6.105026653636375,1,3,3
77.94953158455858,5.367022674142837,1,3,3
83.67554196397498,6.123434088794093,1,3,3
93.71021908711427,5.7571869231415205,1,4,4
76.51383110093144,7.860051300325052,1,2,2
77.04653190429975,5.828600913541435,1,3,3
100.0,8.907093023998733,1,1,1
87.72947110629836,5.867341119966487,1,4,4
81.03344269678003,5.589528472842614,1,3,3
86.86281156644651,8.71412927429977,1,1,1
83.40819426570972,5.965768966375013,1,3,3
81.77687306977,5.443317804309146,1,3,3
96.34007838786675,5.248279456280813,1,4,4
79.60944695991674,7.497068150205822,1,2,2
100.0,7.284713307609572,1,1,1
77.48805772871643,5.0845467725445435,1,3,3
78.95879431864671,8.354951257597481,1,2,2
75.759109653004,6.018295954290922,1,3,3
77.36874112156302,5.132642606299589,1,3,3
90.03824907280423,6.538445021322688,1,1,1
82.9445625296473,7.366187393897582,1,2,2
90.71277796419577,5.2650230789627095,1,4,4
81.5996905654062,6.193814208229379,1,3,3
74.94151955020278,5.389717861729873,1,3,3
81.77177716496755,5.124080367669017,1,3,3
84.94995315685802,5.830317451229133,1,4,4
87.31259468444583,6.931470935076265,1,1,1
87.28113931611192,5.910703559035673,1,4,4
92.57843230176556,6.698452043392252,1,1,1
77.84904873409621,5.067958640453001,1,3,3
84.70074449999495,9.480653470641744,1,1,1
81.33626423846768,7.70607461277412,1,2,2
79.44866274362013,5.166022772949072,1,3,3
81.89380994984526,6.44627238764718,1,2,2
75.66743005483177,6.8072989127116195,1,2,2
76.82330798130171,6.338952693334611,1,2,2
76.87062432954524,5.7042189823804925,1,3,3
81.68385519468904,5.122507508594948,1,3,3
88.14243786881849,6.705376940262417,1,1,1
77.28129346244056,6.697989484600543,1,2,2
79.18336674488057,6.375256340867999,1,2,2
97.82497175213696,7.470226825317487,1,1,1
78.83003273343884,6.111079312886288,1,3,3
83.23067026286431,7.405173410096678,1,2,2
79.24766323694351,5.430469954193021,1,3,3
94.3562704486607,5.39755903582891,1,4,4
100.0,5.479090301974541,1,4,4
95.66081443178909,7.4635722631018915,1,1,1
80.30224405705161,5.134748641582085,1,3,3
87.83211935049523,5.041261557658532,1,4,4
90.02581553056295,5.793145632779944,1,4,4
94.97165078370435,5.527746532670056,1,4,4
83.47269580597704,7.43963444877458,1,2,2
79.17450440358569,5.704190222642146,1,3,3
86.96836826360816,6.72507922110705,1,1,1
84.98450519106737,5.731990093413888,1,4,4
81.47569677384904,5.435011365720217,1,3,3
78.41475318061765,7.018021546245386,1,2,2
84.69145842969725,5.082034733001943,1,4,4
83.8402868932466,6.188835707868524,1,3,3
76.3741052398249,6.1140477715052715,1,3,3
83.42628784102016,5.296649031829391,1,3,3
79.9793966347197,6.929576997465057,1,2,2
84.54734986329368,5.795273601319694,1,4,4
75.59841702417006,7.528041714471568,1,2,2
95.30582165695384,5.654819884477928,1,4,4
81.04782549384886,5.495879282849431,1,3,3
84.01962661191943,7.104907033178053,1,2,2
93.74527813540718,5.483766499484202,1,4,4
91.68424640857106,5.9869178416975295,1,4,4
78.65815978993781,7.911796059644639,1,2,2
97.57121720562824,5.947109847096355,1,4,4
86.2961706612957,6.662285774148933,1,1,1
77.66964638563063,6.348769859236745,1,2,2
92.0229262532779,6.314708382392657,1,4,4
87.05272287257357,5.094696912763805,1,4,4
90.32607276524695,5.588720695808979,1,4,4
83.77468179634991,6.744567083171065,1,2,2
92.70964990345072,8.381091036034562,1,1,1
77.86606488788689,5.6000125735386685,1,3,3
74.95887416038296,5.410359554111259,1,3,3
77.85427667689335,7.129738195798275,1,2,2
77.34101248591122,8.404282979852638,1,2,2
92.16323714994435,5.463301941078542,1,4,4
75.02698538312545,6.859736352734844,1,2,2
76.21359934163846,5.140586852549019,1,3,3
100.0,7.158465736649574,1,1,1
80.71103143936656,6.3726614058540285,1,2,2
80.56881079304097,7.43323661419231,1,2,2
83.25669382577115,7.266145969236226,1,2,2
82.85535748886356,6.899868599361712,1,2,2
79.19781378985054,8.69805147322101,1,2,2
89.48852003844083,5.59270966366576,1,4,4
78.52030285038545,5.331815784153991,1,3,3
79.0890172273198,7.214624658553809,1,2,2
87.89261135899145,6.36593422108345,1,1,1
77.18992587143825,6.911526730033788,1,2,2
88.36005678144045,6.01518569890683,1,4,4
89.75141127083619,5.90281835191124,1,4,4
87.25431979606276,6.7733708601838725,1,1,1
94.89452686829915,7.555838897757907,1,1,1
86.3720483726381,7.575059262308287,1,1,1
93.01478196080234,7.057728017164727,1,1,1
80.45484406447137,5.283099914787841,1,3,3
86.0793797804372,5.004898963157765,1,4,4
86.80917186203149,5.628679525639669,1,4,4
92.72111521220435,5.888506291092074,1,4,4
82.2807163089925,5.689358539612112,1,3,3
77.07564515776264,5.6772562056408375,1,3,3
89.74983621569964,5.1724583631997865,1,4,4
76.65114356301684,6.691717453648312,1,2,2
97.60757860328269,5.7556917325696855,1,4,4
94.80386478659963,5.171381132121039,1,4,4
85.03875969798024,6.374174828121444,1,1,1
84.69817583685013,6.70031034217388,1,1,1
84.78372869544422,6.418405299129865,1,1,1
100.0,6.40951967125482,1,1,1
79.67710896105713,5.04134016775279,1,3,3
85.69297444648966,5.418766826988656,1,4,4
79.99946517724771,5.607194886592473,1,3,3
84.54440578527927,6.1543475440950886,1,4,4
92.84936964365303,6.771933001502354,1,1,1
95.04166680039108,5.5324078021194785,1,4,4
80.83818449407796,7.202327894643335,1,2,2
95.28872508871703,5.759976485009541,1,4,4
91.30840450771726,5.949600760927214,1,4,4
90.65730079416548,5.663105717481795,1,4,4
86.26991717339808,6.050141343081635,1,4,4
